energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name,track_album_release_date,instrumentalness,mode,key,duration_ms,acousticness,playlist_subgenre,popularity_group,release_year,duration_min
0.956,104.595,0.698,disco,-5.782,0.263,0.321,"Decadance, Italoconnection",4.0,0.0408,13,On And On (Fears Keep On),Italo Disco Classics,On and On (Fears Keep On) - Italoconnection Mix,2013-04-14,0.8,0.0,4.0,540747.0,0.000316,italo,Low,2013.0,9.01245
0.69,123.555,0.715,rock,-8.172,0.11,0.676,Los Enanitos Verdes,4.0,0.0307,55,Coleccion Aniversario,Spanish Rock Classics,Lamento Boliviano,1999-01-01,0.000657,0.0,4.0,223147.0,0.192,spanish,Low,1999.0,3.719116666666667
0.837,120.04,0.726,rock,-5.325,0.322,0.559,Los Enanitos Verdes,4.0,0.032,59,Amores Lejanos,Spanish Rock Classics,Amores Lejanos,2002-01-01,1.31e-05,0.0,9.0,295013.0,0.257,spanish,Low,2002.0,4.916883333333334
0.851,95.019,0.663,rock,-3.007,0.0771,0.921,Juanes,4.0,0.0491,56,Un Día Normal,Spanish Rock Classics,Mala Gente,2002-01-01,0.0,0.0,6.0,196893.0,0.0992,spanish,Low,2002.0,3.28155
0.385,174.167,0.258,rock,-8.143,0.0802,0.174,Camila,3.0,0.033,66,Dejarte De Amar,Spanish Rock Classics,Bésame,2010-02-09,0.0,0.0,6.0,252293.0,0.0527,spanish,Low,2010.0,4.204883333333333
0.779,99.999,0.787,rock,-3.559,0.0623,0.978,Juanes,4.0,0.0391,58,Un Día Normal,Spanish Rock Classics,La Paga,2002-01-01,0.0,1.0,9.0,205200.0,0.0215,spanish,Low,2002.0,3.42
0.794,101.143,0.773,rock,-4.954,0.113,0.907,Maná,4.0,0.0326,55,Six Pack: Maná - EP,Spanish Rock Classics,Mariposa Traicionera,2010-03-16,0.000354,0.0,5.0,264600.0,0.527,spanish,Low,2010.0,4.41
0.898,162.058,0.527,rock,-3.624,0.0686,0.462,Maná,4.0,0.0367,48,Six Pack: Maná - EP,Spanish Rock Classics,Labios Compartidos,2010-03-16,0.0,0.0,0.0,317627.0,0.027,spanish,Low,2010.0,5.293783333333334
0.773,115.995,0.786,rock,-5.042,0.103,0.573,"Maná, Juan Luis Guerra 4.40",4.0,0.0288,28,Você É Minha Religião: O Melhor Do Maná (Deluxe Version),Spanish Rock Classics,Bendita Tu Luz,2012-10-26,2.57e-06,1.0,7.0,263880.0,0.152,spanish,Low,2012.0,4.398
0.726,147.883,0.647,rock,-6.761,0.15,0.514,Maná,4.0,0.0289,27,Você É Minha Religião: O Melhor Do Maná (Deluxe Version),Spanish Rock Classics,Amor Clandestino,2012-10-26,5.11e-06,1.0,2.0,291867.0,0.159,spanish,Low,2012.0,4.86445
0.715,84.098,0.487,rock,-4.417,0.195,0.638,"Juanes, Nelly Furtado",4.0,0.0519,68,Un Día Normal,Spanish Rock Classics,Fotografía,2002-01-01,0.0,1.0,7.0,238133.0,0.294,spanish,Low,2002.0,3.9688833333333333
0.313,132.899,0.273,rock,-11.784,0.163,0.0399,Godspeed You! Black Emperor,3.0,0.0455,31,Slow Riot for New Zero Kanada,Post-Rock Essentials,Blaise Bailey Finnegan III,1999-03-08,0.0922,0.0,10.0,1065133.0,0.11,post-rock,Low,1999.0,17.752216666666666
0.694,139.019,0.727,world,-10.218,0.0977,0.236,"Hildá Länsman, Tuomas Norvio",4.0,0.064,14,Vizardit,Indigenous Beats,Vizardit,2024-09-20,0.118,1.0,0.0,269000.0,0.0639,indigenous,Low,2024.0,4.483333333333333
0.486,94.993,0.701,world,-9.322,0.426,0.0391,"DKD Dancers, DASH, K.Clevenger",4.0,0.0324,17,Raven Strut (DASH Remix),Indigenous Beats,Raven Strut (feat. K.Clevenger) - DASH Remix,2017-11-14,0.0779,1.0,1.0,219170.0,0.00319,indigenous,Low,2017.0,3.652833333333333
0.871,108.028,0.867,world,-3.851,0.0499,0.467,"Boogey the Beat, Young Spirit, Drezus, Pj Vegas",4.0,0.243,28,Cousins,Indigenous Beats,Tapwe,2023-05-12,0.0282,0.0,6.0,226667.0,0.00213,indigenous,Low,2023.0,3.7777833333333333
0.802,96.015,0.729,world,-6.346,0.0905,0.705,"Jens Kleist, JASMIN, Da Bartali Crew",4.0,0.179,12,Nuivunga,Indigenous Beats,Nuivunga - GFD Collective,2020-11-13,4.42e-06,1.0,7.0,233177.0,0.0924,indigenous,Low,2020.0,3.8862833333333335
0.878,119.963,0.825,world,-3.356,0.122,0.53,"Baker Boy, JessB",4.0,0.185,35,Gela,Indigenous Beats,Meditjin,2021-10-15,2.42e-05,1.0,1.0,179547.0,0.0657,indigenous,Low,2021.0,2.99245
0.917,120.006,0.85,world,-4.932,0.239,0.798,Tjaka,4.0,0.0803,16,Break It Down,Indigenous Beats,Break It Down,2022-08-16,0.000101,1.0,0.0,202396.0,0.138,indigenous,Low,2022.0,3.373266666666667
0.821,100.061,0.58,world,-6.599,0.177,0.648,ABAO阿爆,4.0,0.0415,13,kinakaian 母親的舌頭,Indigenous Beats,uduli 跳一波,2019-12-30,8.71e-05,0.0,1.0,182344.0,0.00315,indigenous,Low,2019.0,3.039066666666667
0.831,125.012,0.844,world,-5.561,0.2,0.698,DJ Shub,4.0,0.262,11,Half Breed (Remix),Indigenous Beats,Half Breed - Remix,2023-11-03,0.00012,1.0,7.0,286695.0,0.00688,indigenous,Low,2023.0,4.77825
0.629,130.023,0.725,world,-4.729,0.212,0.194,"The Halluci Nation, Northern Voice",4.0,0.0356,39,Nation II Nation,Indigenous Beats,Sisters,2013-05-07,0.0673,1.0,9.0,271653.0,0.00139,indigenous,Low,2013.0,4.52755
0.731,122.012,0.819,world,-6.502,0.118,0.0484,DAM,4.0,0.0479,35,Ben Haana Wa Maana,Indigenous Beats,Emta Njawzak Yamma,2019-06-07,0.0731,1.0,1.0,268986.0,0.026,indigenous,Low,2019.0,4.4831
0.474,79.933,0.707,world,-8.705,0.64,0.534,"STOiK, Jah'kota, Plex, Drezus",4.0,0.147,18,Pareidolia,Indigenous Beats,Behold a Pale Horse,2019-04-09,0.000689,1.0,0.0,262498.0,0.201,indigenous,Low,2019.0,4.3749666666666664
0.927,141.961,0.6,world,-4.776,0.327,0.442,Yoni Z,4.0,0.107,33,AVINU CHAI (AM YISRAEL CHAI),Jewish Music,AVINU CHAI (AM YISRAEL CHAI),2024-03-15,0.00581,1.0,6.0,185284.0,0.025,jewish,Low,2024.0,3.0880666666666667
0.907,115.087,0.684,world,-3.949,0.112,0.336,"K3LZ, Eli Levin",4.0,0.0648,27,Lech Lecha (K3LZ Remix),Jewish Music,Lech Lecha (K3LZ Remix),2023-01-24,0.000175,1.0,8.0,208719.0,0.346,jewish,Low,2023.0,3.47865
0.59,78.459,0.377,world,-4.164,0.15,0.563,TAI,1.0,0.0336,42,The Rain,Jewish Music,The Rain,2024-09-02,0.0,1.0,5.0,171429.0,0.514,jewish,Low,2024.0,2.85715
0.465,110.014,0.794,world,-8.144,0.103,0.652,נהוראי אריאלי,4.0,0.057,32,תלוי בנו,Jewish Music,תלוי בנו,2022-03-26,1.37e-06,0.0,1.0,158690.0,0.751,jewish,Low,2022.0,2.644833333333333
0.513,99.022,0.788,world,-9.877,0.0811,0.82,Ishay Ribo,4.0,0.0464,46,סוף חמה לבוא,Jewish Music,ארץ ישראל,2024-09-16,1.92e-05,0.0,4.0,158000.0,0.774,jewish,Low,2024.0,2.6333333333333333
0.568,118.027,0.806,world,-11.061,0.104,0.628,"K3LZ, Eli Levin, MOiSHE'LE",4.0,0.0315,25,Az Yashir 2.0,Jewish Music,Az Yashir 2.0,2024-03-13,0.00165,0.0,5.0,184320.0,0.0462,jewish,Low,2024.0,3.072
0.695,120.043,0.666,world,-8.157,0.0758,0.422,"Danny Palgon, K3LZ",4.0,0.0402,24,Eimosai (K3LZ Remix),Jewish Music,Eimosai (K3LZ Remix),2023-10-09,2.03e-06,1.0,2.0,208000.0,0.148,jewish,Low,2023.0,3.466666666666667
0.833,169.964,0.55,world,-5.513,0.103,0.577,"Nissim Black, Oryahh",4.0,0.0521,28,LOVE ME,Jewish Music,LOVE ME,2023-09-26,4.53e-05,1.0,8.0,144191.0,0.0523,jewish,Low,2023.0,2.4031833333333332
0.737,92.006,0.66,world,-4.931,0.0477,0.802,Dovid Lowy,4.0,0.0384,24,BaTachti,Jewish Music,BaTachti,2020-05-17,0.0,1.0,10.0,245629.0,0.536,jewish,Low,2020.0,4.093816666666667
0.766,126.079,0.741,world,-7.358,0.103,0.321,Zusha,4.0,0.0774,41,Brighter,Jewish Music,Brighter,2024-01-31,4.51e-05,1.0,1.0,158115.0,0.129,jewish,Low,2024.0,2.63525
0.514,120.142,0.598,world,-4.537,0.305,0.49,TAI,4.0,0.0344,42,Ani Maamin,Jewish Music,Ani Maamin,2024-02-15,0.0,1.0,2.0,214062.0,0.461,jewish,Low,2024.0,3.5677
0.69,104.995,0.747,world,-7.22,0.234,0.603,שמואל,4.0,0.105,41,נקודות,Jewish Music,נקודות,2023-03-15,0.0,1.0,7.0,220345.0,0.108,jewish,Low,2023.0,3.672416666666667
0.699,133.069,0.536,world,-6.614,0.213,0.266,"Moshe Lang, Waterbury Mesivta, Sruli, Moyo",4.0,0.0512,21,Chaneinu,Jewish Music,Chaneinu,2020-03-27,0.0,1.0,10.0,202105.0,0.59,jewish,Low,2020.0,3.3684166666666666
0.57,127.956,0.555,world,-10.277,0.112,0.28,"DJ Kraz, Isaac Ben",4.0,0.0448,27,Before I Go,Jewish Music,Before I Go,2020-08-27,3.51e-05,1.0,2.0,215484.0,0.261,jewish,Low,2020.0,3.5914
0.765,170.115,0.497,world,-3.308,0.0941,0.669,"Thank You Hashem, DJ Farbreng, Moshe Storch, Mikey Mause",4.0,0.0899,26,Happy Clappy,Jewish Music,Mili Deshtuta - Crazy Stuff,2023-02-21,1.11e-05,1.0,8.0,141000.0,0.113,jewish,Low,2023.0,2.35
0.603,104.98,0.752,world,-5.973,0.311,0.841,"Yossi Newman, Aryeh Barnett",4.0,0.0862,25,Ki Hu Levado,Jewish Music,Ki Hu Levado,2020-09-23,3.03e-05,1.0,8.0,201429.0,0.19,jewish,Low,2020.0,3.35715
0.795,75.03,0.62,world,-4.835,0.132,0.628,Nissim Black,4.0,0.0402,22,SCREAM,Jewish Music,SCREAM,2023-08-27,3.9e-06,0.0,6.0,175200.0,0.273,jewish,Low,2023.0,2.92
0.41,94.993,0.753,world,-9.847,0.367,0.337,"K3LZ, Avi Abikhzer",4.0,0.248,20,Eliyahu Hanavi,Jewish Music,Eliyahu Hanavi,2023-07-30,0.0,0.0,10.0,154123.0,0.464,jewish,Low,2023.0,2.5687166666666665
0.851,100.028,0.641,world,-4.552,0.0996,0.724,Danny Palgon,4.0,0.213,22,Hodu,Jewish Music,Bou,2020-03-01,0.0,0.0,0.0,206553.0,0.333,jewish,Low,2020.0,3.44255
0.471,76.934,0.404,world,-5.848,0.119,0.497,TAI,4.0,0.0535,35,Not Today (Dear Yetzer Hara),Jewish Music,Not Today (Dear Yetzer Hara),2023-05-11,0.0,1.0,6.0,216585.0,0.287,jewish,Low,2023.0,3.60975
0.705,159.97,0.595,world,-9.872,0.0883,0.562,A.Y. Bouzaglou,4.0,0.052,19,End of the Tunnel,Jewish Music,End of the Tunnel,2019-08-15,0.000326,0.0,6.0,239664.0,0.221,jewish,Low,2019.0,3.9944
0.749,100.017,0.798,world,-3.585,0.143,0.81,Mordechai Shapiro,4.0,0.0445,34,Ein Od Milvado,Jewish Music,Ein Od Milvado,2020-09-28,0.0,0.0,2.0,187800.0,0.258,jewish,Low,2020.0,3.13
0.952,127.996,0.654,world,-3.017,0.332,0.664,iZZy D JaY,4.0,0.0288,34,Ad Matai (Blue),Jewish Music,Ad Matai (Blue),2023-05-17,7.67e-06,0.0,7.0,158039.0,0.00635,jewish,Low,2023.0,2.633983333333333
0.752,128.046,0.604,world,-5.09,0.0896,0.444,Avi Zelinger,4.0,0.0564,20,Ahalela,Jewish Music,Ahalela,2019-07-15,0.0,0.0,11.0,223116.0,0.0331,jewish,Low,2019.0,3.7186
0.887,125.052,0.738,world,-4.241,0.162,0.798,Dovid Lowy,4.0,0.0384,22,Yom Yom,Jewish Music,Yom Yom,2018-07-19,1.63e-05,1.0,2.0,227500.0,0.604,jewish,Low,2018.0,3.7916666666666665
0.746,99.97,0.607,world,-5.512,0.0968,0.476,"Matt Dubb, Itzik Dadya",4.0,0.0453,31,Ana,Jewish Music,Ana,2020-05-30,3.79e-06,1.0,6.0,205424.0,0.0334,jewish,Low,2020.0,3.4237333333333333
0.873,120.005,0.596,world,-2.956,0.0686,0.64,Matt Dubb,4.0,0.051,19,Tzur,Jewish Music,Tzur,2020-12-19,0.000195,0.0,7.0,198077.0,0.0417,jewish,Low,2020.0,3.301283333333333
0.725,160.037,0.689,world,-7.246,0.051,0.847,DeScribe,4.0,0.0757,30,So Alive E.P.,Jewish Music,Set Me Free,2017-03-27,0.0,1.0,8.0,210704.0,0.0334,jewish,Low,2017.0,3.5117333333333334
0.752,99.984,0.768,world,-4.353,0.123,0.29,Mendy Piamenta,4.0,0.0878,29,Yesh Kan,Jewish Music,Yesh Kan,2019-01-28,0.0,1.0,11.0,218210.0,0.0808,jewish,Low,2019.0,3.636833333333333
0.855,75.03,0.589,world,-5.196,0.0362,0.764,Duvie Shapiro,4.0,0.0487,31,This Is My Home,Jewish Music,This Is My Home,2019-12-29,0.0,1.0,2.0,202400.0,0.0649,jewish,Low,2019.0,3.3733333333333335
0.782,179.878,0.489,world,-6.278,0.231,0.706,"DJ Kraz, Aryeh Kunstler",4.0,0.0432,23,Closer,Jewish Music,Closer,2020-05-11,1.08e-05,1.0,7.0,261324.0,0.28,jewish,Low,2020.0,4.3554
0.844,159.915,0.593,world,-3.197,0.266,0.651,Ari Goldwag,4.0,0.0471,21,Yesh Li Hakol,Jewish Music,Zeh Keili,2020-07-31,0.0,1.0,2.0,199994.0,0.598,jewish,Low,2020.0,3.3332333333333333
0.73,92.06,0.677,world,-5.798,0.139,0.691,Mordechai Shapiro,4.0,0.0482,32,Kol Haderech,Jewish Music,Schar Mitzvah,2016-03-14,0.0,1.0,8.0,223164.0,0.378,jewish,Low,2016.0,3.7194
0.874,128.045,0.648,world,-6.135,0.13,0.535,DeScribe,4.0,0.0557,27,So Alive E.P.,Jewish Music,So Alive,2017-03-27,0.0,0.0,2.0,192627.0,0.00054,jewish,Low,2017.0,3.21045
0.785,128.945,0.629,world,-5.188,0.0937,0.567,Mordechai Shapiro,4.0,0.0388,28,Hakol Mishamayim,Jewish Music,Friends,2019-06-10,0.0,1.0,2.0,214011.0,0.317,jewish,Low,2019.0,3.56685
0.741,109.928,0.616,world,-3.394,0.331,0.267,Yechiel Lazarus,4.0,0.0279,13,Es Shem,Jewish Music,Es Shem,2024-03-20,0.0,1.0,9.0,245455.0,0.132,jewish,Low,2024.0,4.090916666666667
0.897,113.01,0.806,world,-2.796,0.158,0.912,Nachas,4.0,0.042,20,Emes,Jewish Music,Shema,2017-06-06,0.015,0.0,8.0,262611.0,0.124,jewish,Low,2017.0,4.37685
0.813,120.014,0.644,world,-7.604,0.0709,0.391,DeScribe,4.0,0.0504,27,Dreamer,Jewish Music,Dreamer,2013-11-07,1.91e-06,0.0,11.0,192005.0,0.0426,jewish,Low,2013.0,3.200083333333333
0.672,133.992,0.547,world,-8.226,0.0938,0.345,"Yossi Newman, Aryeh Barnett",4.0,0.0854,18,V'hu Haya,Jewish Music,V'hu Haya,2020-09-29,0.0,1.0,10.0,224675.0,0.0496,jewish,Low,2020.0,3.7445833333333334
0.817,105.017,0.599,world,-5.752,0.287,0.644,Tani Polansky,4.0,0.0272,16,Long for the Day,Jewish Music,Long for the Day,2019-05-23,1.16e-06,1.0,2.0,255153.0,0.00799,jewish,Low,2019.0,4.25255
0.701,126.062,0.738,world,-6.089,0.195,0.414,Mikey Mocton,4.0,0.0678,15,מצווה גדולה,Jewish Music,מצווה גדולה,2019-09-02,0.0289,1.0,7.0,217619.0,0.261,jewish,Low,2019.0,3.6269833333333334
0.633,104.415,0.434,world,-7.843,0.195,0.464,"Waterbury Mesivta, Eli Dachs, Akiva Hammond",4.0,0.0484,17,Welcome Back (Akiva Hammond Remix),Jewish Music,Welcome Back - Akiva Hammond Remix,2019-09-22,0.0,1.0,9.0,200101.0,0.0228,jewish,Low,2019.0,3.3350166666666667
0.818,180.004,0.511,world,-7.707,0.165,0.519,"DJ Kraz, Sholom",4.0,0.116,19,Flames,Jewish Music,Flames,2019-11-11,0.000189,1.0,3.0,253336.0,0.0405,jewish,Low,2019.0,4.222266666666667
0.939,134.973,0.52,world,-3.887,0.0521,0.558,"Yechiel Lazarus, DJ YLK",4.0,0.0979,12,Karov Hashem,Jewish Music,V'ohavta,2019-12-13,0.000187,1.0,0.0,220889.0,0.000343,jewish,Low,2019.0,3.6814833333333334
0.825,113.04,0.7,world,-5.446,0.125,0.546,Danny Palgon,4.0,0.0416,15,Hodu,Jewish Music,Hodu,2020-03-01,0.0,0.0,6.0,216500.0,0.0183,jewish,Low,2020.0,3.6083333333333334
0.527,132.017,0.601,world,-9.26,0.184,0.292,Moshe Siegel,4.0,0.0335,16,Everything Is from You,Jewish Music,Everything Is from You,2020-03-08,0.00307,1.0,0.0,236507.0,0.00168,jewish,Low,2020.0,3.9417833333333334
0.853,94.958,0.728,world,-3.927,0.117,0.77,Moshe Tischler,4.0,0.0649,29,Modeh Ani,Jewish Music,Modeh Ani,2020-05-11,0.0,1.0,11.0,218454.0,0.318,jewish,Low,2020.0,3.6409
0.726,110.988,0.709,world,-6.023,0.115,0.879,Joey Newcomb,4.0,0.0266,17,To Be a Yid,Jewish Music,Ki Le'olam Chasdo,2019-01-28,0.000697,0.0,7.0,265705.0,0.479,jewish,Low,2019.0,4.428416666666666
0.721,119.967,0.665,world,-7.696,0.14,0.333,Moshe Lichtenstein,4.0,0.0321,15,Sameach,Jewish Music,Sameach,2020-12-10,0.00019,1.0,0.0,210121.0,0.161,jewish,Low,2020.0,3.5020166666666666
0.88,125.004,0.692,world,-4.125,0.107,0.894,Ari Goldwag,4.0,0.0439,27,Lo Nafsik Lirkod (Never Stop Dancing),Jewish Music,Lo Nafsik Lirkod,2018-09-06,0.0001,0.0,11.0,261240.0,0.0654,jewish,Low,2018.0,4.354
0.707,105.015,0.592,world,-8.98,0.132,0.291,DJ Kraz,4.0,0.0582,16,Adama V'shamayim (Remix),Jewish Music,Adama V'shamayim - Remix,2019-02-14,1.62e-06,0.0,7.0,272118.0,0.0915,jewish,Low,2019.0,4.5353
0.633,149.99,0.573,world,-11.519,0.113,0.357,DJ Kraz,4.0,0.0379,13,Ani Maamin,Jewish Music,Ani Maamin,2018-12-21,3.43e-05,1.0,11.0,236094.0,0.0618,jewish,Low,2018.0,3.9349
0.769,120.057,0.683,world,-4.719,0.0493,0.492,"Danny Palgon, Yoni Z",4.0,0.0432,16,Ashira,Jewish Music,Ashira,2021-01-15,1.1e-05,1.0,5.0,196500.0,0.0891,jewish,Low,2021.0,3.275
0.675,141.905,0.378,world,-9.647,0.251,0.27,"Zusha, Pumpidisa, Matt Dubb",4.0,0.24,33,Baruch Hashem,Jewish Music,Baruch Hashem,2017-07-21,0.000207,0.0,6.0,207308.0,0.00531,jewish,Low,2017.0,3.4551333333333334
0.685,111.974,0.669,world,-6.197,0.122,0.638,Ruvi New,4.0,0.0342,12,It's You,Jewish Music,It's You,2020-09-09,0.0,1.0,11.0,237610.0,0.533,jewish,Low,2020.0,3.960166666666667
0.853,149.916,0.686,world,-6.138,0.124,0.897,"Moshe Storch, DRS Senior Choir",4.0,0.137,23,Geshmak to Be a Yid,Jewish Music,Geshmak to Be a Yid,2020-03-09,0.0,1.0,6.0,209768.0,0.325,jewish,Low,2020.0,3.4961333333333333
0.834,127.908,0.58,world,-7.476,0.564,0.3,"RJ2, Moshe Lang",4.0,0.0422,18,Olam Chesed Yibaneh (Remix),Jewish Music,Olam Chesed Yibaneh - Remix,2020-08-18,0.00583,1.0,7.0,198000.0,0.0669,jewish,Low,2020.0,3.3
0.851,128.016,0.6,world,-5.411,0.148,0.608,RJ2,4.0,0.0411,13,Modim,Jewish Music,Rachem,2017-10-16,1.32e-06,1.0,0.0,290685.0,0.000291,jewish,Low,2017.0,4.84475
0.943,142.0,0.557,world,-4.549,0.159,0.572,RJ2,4.0,0.117,14,Modim,Jewish Music,Kol Sasson,2017-10-16,0.0,1.0,0.0,219243.0,0.0259,jewish,Low,2017.0,3.65405
0.928,128.028,0.546,world,-3.692,0.352,0.524,"Baruch Naftel, Caudio",4.0,0.034,12,Emes 2.0,Jewish Music,Emes 2.0,2020-12-30,0.329,1.0,0.0,297547.0,0.243,jewish,Low,2020.0,4.959116666666667
0.877,122.041,0.713,world,-3.726,0.329,0.758,Yehuda Freundlich,4.0,0.0386,17,Lehodos,Jewish Music,Lehodos,2020-07-31,0.000238,0.0,0.0,240166.0,0.228,jewish,Low,2020.0,4.002766666666667
0.828,103.964,0.643,world,-3.842,0.0414,0.606,"Ari Goldwag, Dovid Pearlman",4.0,0.0495,23,Yesh Li Hakol,Jewish Music,Ashira Lashem,2020-07-31,0.0,0.0,6.0,234006.0,0.153,jewish,Low,2020.0,3.9001
0.847,100.035,0.608,world,-5.58,0.0952,0.468,Danny Palgon,4.0,0.0588,12,Hodu,Jewish Music,Shifchi,2020-03-01,0.0,1.0,0.0,192000.0,0.261,jewish,Low,2020.0,3.2
0.816,99.983,0.697,world,-6.428,0.139,0.497,Danny Palgon,4.0,0.206,11,Hodu,Jewish Music,Pischi,2020-03-01,0.0,0.0,4.0,186000.0,0.1,jewish,Low,2020.0,3.1
0.503,121.966,0.648,world,-9.513,0.182,0.574,"Ami Eller, Camp Simcha",4.0,0.0384,18,Simcha Strong - Camp Simcha 2019 Boys Song (Camp Simcha Remix),Jewish Music,Simcha Strong - Camp Simcha 2019 Boys Song - Camp Simcha Remix,2019-08-05,0.0,1.0,8.0,166478.0,0.648,jewish,Low,2019.0,2.7746333333333335
0.885,122.035,0.59,world,-2.536,0.52,0.427,"A.K.A. Pella, Aryeh Kunstler",4.0,0.043,15,A.K.A. Pella and Friends,Jewish Music,Ponies (Turning Around) [feat. Aryeh Kunstler],2015-07-29,2.26e-05,1.0,5.0,241373.0,0.00624,jewish,Low,2015.0,4.022883333333334
0.83,128.172,0.669,world,-5.196,0.374,0.56,Baruch Levine,4.0,0.0386,15,Off the Record,Jewish Music,Thank You Hashem,2020-12-06,0.0,0.0,4.0,40417.0,0.179,jewish,Low,2020.0,0.6736166666666666
0.778,95.05,0.687,world,-4.604,0.0771,0.892,Gad Feureisen,4.0,0.0335,26,Anim,Jewish Music,Anim,2019-03-05,0.0,1.0,0.0,226351.0,0.0897,jewish,Low,2019.0,3.7725166666666667
0.633,144.04,0.578,world,-6.666,0.0996,0.386,Danny Palgon,4.0,0.0424,16,Bsimcha,Jewish Music,Bsimcha,2018-12-04,0.0,1.0,6.0,182976.0,0.429,jewish,Low,2018.0,3.0496
0.852,104.982,0.708,world,-5.729,0.357,0.533,"Reuven Garber ראובן גרבר, DJ Roi Cohen",4.0,0.0795,23,Ayeh! (DJ Roi Cohen Remix),Jewish Music,Ayeh! - DJ Roi Cohen Remix,2020-03-02,1.04e-06,0.0,4.0,281225.0,0.0438,jewish,Low,2020.0,4.687083333333334
0.715,119.981,0.649,world,-6.411,0.251,0.448,Danny Palgon,4.0,0.0478,13,Eimosai,Jewish Music,Eimosai,2021-03-07,0.000106,1.0,2.0,190000.0,0.335,jewish,Low,2021.0,3.1666666666666665
0.828,103.964,0.643,world,-3.842,0.0414,0.606,"Dovid Pearlman, Ari Goldwag",4.0,0.0495,12,Ashira Lashem,Jewish Music,Ashira Lashem,2020-08-13,0.0,0.0,6.0,234006.0,0.153,jewish,Low,2020.0,3.9001
0.886,139.968,0.625,world,-5.794,0.221,0.314,"Dovid Pearlman, C. Neuhaus",4.0,0.0577,21,Miracles,Jewish Music,Adon Olam,2015-05-06,0.00252,1.0,9.0,289067.0,0.00514,jewish,Low,2015.0,4.817783333333334
0.919,130.019,0.612,world,-4.772,0.0989,0.789,Shuky,4.0,0.0367,27,ימים באים,Jewish Music,לא נורא,2016-02-24,6.53e-06,0.0,11.0,222839.0,0.00372,jewish,Low,2016.0,3.713983333333333
0.83,109.99,0.723,world,-5.359,0.0614,0.613,Yoni Z,4.0,0.0479,23,Power,Jewish Music,Power,2019-06-23,1.81e-05,1.0,1.0,194880.0,0.0682,jewish,Low,2019.0,3.248
0.722,127.962,0.65,world,-7.52,0.247,0.467,Zevi Kaufman,4.0,0.0526,13,B'yeshiva Sheli,Jewish Music,B'yeshiva Sheli,2020-09-06,4.5e-05,1.0,0.0,206719.0,0.104,jewish,Low,2020.0,3.445316666666667
0.818,176.078,0.505,world,-5.816,0.169,0.625,Uzi Bodner,4.0,0.0786,15,Hey-Ha,Jewish Music,Hey-Ha,2019-02-13,1.94e-06,1.0,8.0,237200.0,0.0868,jewish,Low,2019.0,3.953333333333333
0.855,113.019,0.641,world,-7.098,0.0813,0.737,Uzi Bodner,4.0,0.0571,12,Hey-Ha,Jewish Music,Ad Layla,2019-02-13,0.000141,0.0,6.0,232853.0,0.0255,jewish,Low,2019.0,3.8808833333333332
0.736,120.972,0.553,world,-5.379,0.164,0.725,Nachas,4.0,0.112,24,Nodeh Lecha,Jewish Music,Nodeh Lecha,2021-04-29,0.0,0.0,11.0,202614.0,0.287,jewish,Low,2021.0,3.3769
0.904,109.991,0.659,world,-2.83,0.0615,0.668,Yoni Z,4.0,0.0309,24,Yoni Z,Jewish Music,Hallelukah,2018-07-28,0.0635,0.0,5.0,241425.0,0.271,jewish,Low,2018.0,4.02375
0.606,144.115,0.422,world,-9.662,0.11,0.413,"Moshe Lang, A.Y. Bouzaglou",4.0,0.0412,11,Ein yeush,Jewish Music,Ein yeush,2021-05-04,1.3e-05,1.0,3.0,214154.0,0.0805,jewish,Low,2021.0,3.5692333333333335
0.482,79.995,0.759,world,-7.158,0.0915,0.391,BINYAMIN,4.0,0.0433,25,Who Am I,Jewish Music,Who Am I,2021-04-30,0.0,1.0,10.0,161408.0,0.147,jewish,Low,2021.0,2.6901333333333333
0.569,80.027,0.542,world,-9.611,0.203,0.445,Aryeh Kunstler,4.0,0.0254,17,Accept,Jewish Music,Accept,2020-06-20,0.0,1.0,2.0,215812.0,0.201,jewish,Low,2020.0,3.5968666666666667
0.402,99.914,0.722,world,-7.393,0.109,0.337,"Yossi Rodal, iZZy D JaY",4.0,0.0453,32,Dry Tears,Jewish Music,Dry Tears,2020-08-02,0.0,0.0,3.0,167927.0,0.678,jewish,Low,2020.0,2.798783333333333
0.624,127.903,0.853,world,-4.377,0.129,0.718,"Yossi Rodal, iZZy D JaY, CTeen",4.0,0.0731,36,Proud Jew,Jewish Music,Proud Jew,2021-02-22,0.0,1.0,4.0,210586.0,0.132,jewish,Low,2021.0,3.5097666666666667
0.895,99.862,0.641,world,-5.344,0.0783,0.496,"Yossi Rodal, iZZy D JaY",4.0,0.0975,27,Unspoken,Jewish Music,Unspoken,2018-01-19,6.4e-06,1.0,3.0,180000.0,0.556,jewish,Low,2018.0,3.0
0.634,97.043,0.702,world,-4.773,0.47,0.124,Jeryko,4.0,0.0412,23,How to Fly,Jewish Music,How to Fly,2020-12-16,0.0,1.0,9.0,155258.0,0.146,jewish,Low,2020.0,2.5876333333333332
0.549,125.043,0.691,world,-7.176,0.116,0.367,"Eli Skies, Shmuel Zimmer",4.0,0.0289,13,Believe,Jewish Music,Believe,2019-08-08,7.66e-06,1.0,2.0,184320.0,0.589,jewish,Low,2019.0,3.072
